,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x2fdf40c484b1bd6f1c214acac737fedc8b03e5a8,HuobiToken  (HT),"$435,700,658.00",52541,https://www.huobipro.com/
1,2,0x016ee7373248a80bde1fd6baa001311d233b3cfa,VEGA  (VEGA),"$72,584,961.00",4343,https://vega.xyz/
2,3,0x2f5e2c9002c058c063d21a06b6cabb50950130c8,BitMax token  (BTMX),"$38,841,980.00",742,https://bitmax.io/
3,4,0x520d25b08080296Db66fd9F268AE279b66a8EfFb,Serum  (SRM),"$21,918,008.00",11979,https://projectserum.com/
4,5,0x8367af78444c5b57bc1cf38ded331d03558e67bb,DEI  (DEI),"$3,197,370.00",53,https://deus.finance/
5,6,0x057fb10e3fec001a40e6b75d3a30b99e23e54107,3X Long Ethe...  (ETHBUL...),"$614,341.00",1492,https://ftx.com/tokens/ETHBULL
6,7,0x584936357d68f5143f12e2e64f0089db93814dad,lien  (LIEN),"$122,308.00",1448,https://lien.finance/
7,8,0x974c98Bc2e82FA18de92B7e697A1D9BD25682e80,CompliFi  (COMFI),"$14,929.00",842,https://compli.fi/
8,9,0x8aF785687ee8D75114B028997c9ca36b5CC67Bc4,3X Long OKB ...  (OKBBUL...),$0.00,3,https://ftx.com/tokens/OKBBULL
9,10,0x94fc5934cf5970e944a67de806eeb5a4b493c6e6,Delphi Curve...  (dsUSD),$0.00,266,https://akropolis.io/
10,11,0xde1e704dae0b4051e80dabb26ab6ad6c12262da0,TokenExchang...  (TES),$0.00,3,https://tes-token.com/
11,12,0xcca0c9c383076649604eE31b20248BC04FdF61cA,MCS  (MCS),$0.00,543,https://mcs.io
12,13,0xb14036aa3ce5014f6751d33611e2f47df15d2f92,3X Long XRP ...  (XRPBUL...),$0.00,720,https://ftx.com/tokens/XRPBULL
13,14,0x27c1ba4f85b8dc1c150157816623a6ce80b7f187,3X Short Eth...  (ETCBEA...),$0.00,16,https://ftx.com/tokens/MATICBEAR
14,15,0xaB37e1358b639Fd877f015027Bb62d3ddAa7557E,3X Long Cosm...  (ATOMBU...),$0.00,30,https://ftx.com/tokens/ATOMBULL
15,16,0xe875c61d4721424A6988E5fA2dFB8d6CA6af5c64,Delphi Curve...  (dBUSD),$0.00,86,https://akropolis.io/
16,17,0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e,Phoenix Toke...  (PHX),$0.00,1229,https://www.phx.finance/
17,18,0x6f259637dcd74c767781e37bc6133cd6a68aa161,3X Short Bit...  (BEAR),$0.00,1382,https://ftx.com/tokens/BEAR
18,19,0x3d3dd61b0f9a558759a21da42166042b114e12d5,3X Short XRP...  (XRPBEA...),$0.00,167,https://ftx.com/tokens/XRPBEAR
19,20,0x752Efadc0a7E05ad1BCCcDA22c141D01a75EF1e4,3X Short Eth...  (ETHBEA...),$0.00,657,https://ftx.com/tokens/ETHBEAR
20,21,0x75F0038B8fbfCCAFe2aB9a51431658871bA5182C,3X Long Ethe...  (ETCBUL...),$0.00,25,https://ftx.com/tokens/ETCBULL
21,22,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,3X Short Alg...  (ALGOBE...),$0.00,32,https://ftx.com/tokens/ALGOBEAR
22,23,0x68eb95dc9934e19b86687a10df8e364423240e94,3X Long Algo...  (ALGOBU...),$0.00,144,https://ftx.com/tokens/ALGOBULL
23,24,0xA340f0937a8c00DB11C83Cc16CEC12310160F0b6,Pi Futures  (Pi),$0.00,2789,https://pifutures.org/
24,25,0x871baed4088b863fd6407159f3672d70cd34837d,FTT  (FTX To...),$0.00,27479,https://ftx.com/
25,26,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,3X Long Bitc...  (BULL),$0.00,1998,https://ftx.com/tokens/BULL
26,27,0xaec65404ddc3af3c897ad89571d5772c1a695f22,3X Short EOS...  (EOSBEA...),$0.00,77,https://ftx.com/tokens/EOSBEAR
