,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xd04e772bc0d591fbd288f2e2a86afa3d3cb647f8,Boba Token  (BOBA),"$45,672,666.00",9651,https://boba.network/
1,2,0x41ef5d01f5acb6e13c2c7c3e6000a131ea534426,Aurora  (AURORA),"$19,779,147.00",3173,https://aurora.dev/
2,3,0xbb24c7a8e89eda9f22842644df8d0524871257e5,CryptoGPT To...  (GPT),"$2,924,873.00",4094,https://layerai.org/
3,4,0x059956483753947536204e89bfaD909E1a434Cc6,Cryption Net...  (CNT),"$16,329.00",386,https://cryption.network/
4,5,0xca14007eff0db1f8135f4c25b34de49ab0d42766,OEBlock  (OEB),$0.00,73,https://oeblock.com/
5,6,0xaaaaaa20d9e0e2461697782ef11675f668207961,Plenny  (PL2),$0.00,12,https://plenny.link/
6,7,0x755e83f560335e6bb8e45e44460ec4af598e24c9,ScaleSwapTok...  (SCA),$0.00,255,https://scaleswap.io/
7,8,0x3642c0680329ae3e103e2b5ab29ddfed4d43cbe5,StarkNet Tok...  (STRK),$0.00,409,https://starknet.io/
8,9,0x429876c4a6f89fb470e92456b8313879df98b63c,MLTToken  (ML),$0.00,4032,https://www.mintlayer.org/
9,10,0xb53de031602cd825febe9f2eedf962cd8cc3805d,Slash Protoc...  (SLASH),$0.00,196,https://www.slashprotocol.com/
10,11,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,ZKCHAOS  (CHAOS),$0.00,1035,https://www.zkchaos.com/
11,12,0x1fbd3df007eb8a7477a1eab2c63483dcc24effd6,SERA  (SERA),$0.00,1,https://seraproject.org/
12,13,0x31640330cd2337e57c9591a2a183ac4e8a754e87,LightLink  (LL),$0.00,83,https://lightlink.io/
